秋瑾,https://movie.douban.com/subject/1307777/,秋瑾,秋瑾,2012,https://img3.doubanio.com/view/photo/photo/public/s1665273.jpg,谢晋,谢晋,李秀明/李志舆/王馥荔/于是之/黄梅莹,传记,,中国,汉语普通话,1983,120分钟,,http://www.imdb.com/title/tt0087961,6.6,294,6.4%,27.7%,56.4%,8.5%,1.1%,,1900年代，清未的北京。遭八国联军蹂躏过的京城，满目疮痍。立志推翻清帝统治的秋瑾（李秀明 饰）在友人资助下，东渡日本留学，寻求救国真理。她与徐锡麟（李志舆 饰）等击掌为盟，并结识了《警世钟》作者陈天华（陈希光 饰），身在异乡，巧遇知音，大家共同憧憬着祖国的未来。秋瑾等人的革命活动遭到日本当局的限制，广大学生集会抗议，陈天华更是以投海殉身明志，呼唤苍生醒悟。不久，秋瑾奉孙中山（石维坚 饰）委派回到上海，创办中国女报。她回到故乡绍兴，与王金发（张克忠 饰）一起联系各地会党，准备浙皖两省起义，后因东窗事发，秋瑾被捕......,,15,吉鸿昌/白求恩大夫/李四光/聂耳/张衡/孔繁森/雷锋/孙中山/陈毅市长/屈原,48,谢晋/中国电影/传记/中国/历史/秋瑾/老电影/1984,44,461,171,0,0,1,
雪花秘扇,https://movie.douban.com/subject/4135434/,雪花秘扇,雪花秘扇SnowFlowerandtheSecretFan,2012,https://img3.doubanio.com/view/photo/photo/public/p1263875538.jpg,王颖,Angela Workman/罗纳德·巴斯/Michael Ray/沈亿丽/邝丽莎,李冰冰/全智贤/姜武/邬君梅/休·杰克曼/王圣德/蒋怡/胡靖筠/高圣远,剧情/历史,,中国大陆 / 美国,英语 / 汉语普通话 / 韩语,2011-06-24(中国大陆)/2011-07-15(美国),104分钟,雪花与秘扇(台) / 雪花和神秘的扇子,http://www.imdb.com/title/tt1541995,5.7,55352,4.4%,15.9%,46.5%,25.6%,7.7%,5% 剧情片/6% 历史片,十九世纪初的中国，妇女还保留着裹小脚的复苏。在湖南的某个小镇，百合（李冰冰 饰）与雪花（全智贤 饰）按照当地风俗结为老同，自幼生活在一起，靠着女书交流彼此的心事，她们之间深厚的情感无 人能够取代。随着年龄的长大，百合与雪花必须嫁作人妇，从此开始了各自的苦难人生。21世纪 初，尼娜（李冰冰 饰）即将因公赴美，却在临行前夕得知好友索菲娅（全智贤 饰）车祸住院的消息。索菲娅是她自学生时代便在一起的好友，她们更按照古老的风俗结为老同。这场车祸，让久久失去联系的两人重新聚首……,,331,画壁/全球热恋/最强囍事/倩女幽魂/杜拉拉升职记/我知女人心/我愿意/大武生/隐婚男女/肩上蝶,21624,女权/文艺/中国/同性/2011/剧情/Les/爱情,617,71167,11538,2,689,81,
铁人王进喜,https://movie.douban.com/subject/26564579/,铁人王进喜,铁人王进喜,2012,https://img3.doubanio.com/view/photo/photo/public/p2263380629.jpg,宋江波,马岱山,张志忠/王岚,剧情/传记,,中国大陆,,,94分钟,,,,,,,,,,,电影《铁人王进喜》故事梗概 这是一部真实地表达铁人王进喜工作、生活的故事影片。美国姑娘露茜为写作《未来能源大战中的中国地位》一书来到中国大庆，同时还要访问一些中国石油最初那些建设者们，她要弄清楚当年大庆人是怎么赢得有石油之王之称的爷爷的。露茜在大庆受到大庆人的支持与欢迎。在访问中，露茜与大庆一起回忆和见证了当年与铁人王进喜艰苦的创业历程…… 寒冷的中国大北边荒原被厚厚的白雪覆盖，最初的石油建设者们在这里展开了石油大会战。他们的口号是，定可少活二十年，也要拿下大油田；他们的带头人是一个能唱秦腔的西北汉子——王进喜。王进喜的到来，让工地的陈总指挥十分兴奋，他把石油学院刚刚毕业的高材生姚彩云推荐到王进喜的1205钻井队。与王进喜转战南北的战友田春生和张奋强都替铁人夸下海口捏了一把汉，同时也对钻井队来了个女的觉得不合适。王进喜找到陈总指挥，请领任务，陈总指挥...,,1,,2,人物/2011/中国/主旋律/传记,,3,,0,0,0,
致命伴旅,https://movie.douban.com/subject/4190211/,致命伴旅,致命伴旅TheTourist,2012,https://img3.doubanio.com/view/photo/photo/public/p787822263.jpg,弗洛里安·亨克尔·冯·多纳斯马,朱利安·费罗斯/克里斯托弗·麦奎里/弗洛里安·亨克尔·冯·多纳斯马/吉勒莫·塞勒,约翰尼·德普/安吉丽娜·朱莉/卢夫斯·塞维尔/保罗·贝坦尼/提摩西·道尔顿/史蒂文·伯克夫/克里斯蒂安·德·西卡/阿莱西奥·博尼/丹尼尔·佩奇/乔万尼·圭代利/雷欧·波瓦,剧情/悬疑/惊悚,,美国 / 法国 / 意大利,英语 / 法语 / 意大利语 / 俄语 / 西班牙语,2011-02-13(中国大陆)/2010-12-10(美国),105分钟,色遇(台) / 机密邂逅(港) / 游客 / 致命伴侣,http://www.imdb.com/title/tt1243957,6.6,122572,8.4%,29.7%,48.9%,11.3%,1.7%,20% 剧情片/39% 悬疑片,美国游客Frank独身远赴欧洲一心治疗情伤，却在火车上邂逅了背景神秘的性感女子Elise，正当Frank陶醉在二人世界之际，危机却渐渐迫近，自巴黎开始被追踪监视，来到威尼斯更惹来各方人马追杀……随着Elise的真正身份揭开，Frank 才惊觉自己卷入了一场精心布局的危险游戏！,,417,特工绍特/机械师/枪王之王/不明身份/碟中谍2/秘窗/史密斯夫妇/危情谍战/哈利·波特与混血王子/狄仁杰之通天帝国,47124,安吉丽娜·茱莉/约翰尼·德普/美国/剧情/悬疑/2010/动作/犯罪,1400,157529,20805,2,609,26,
建国大业,https://movie.douban.com/subject/3543690/,建国大业,建国大业,2012,https://img3.doubanio.com/view/photo/photo/public/p1039534802.jpg,韩三平/黄建新,王兴东/陈宝光,唐国强/张国立/许晴/刘劲/陈坤/王伍福/王学圻/刘沙/王健/金鑫/王冰/邬君梅/修宗迪/刘仪伟/李连杰/胡军/孙红雷/尤勇/孙兴/陈凯歌/刘烨/吴刚/陶泽如/黄圣依/黎明/陈好/黄晓明/范伟/张涵予/姜文/曹可凡/徐帆/冯小刚/成龙/佟大为/丁志城/王宝强/葛优/陈红/陈道明/郭晓冬/王学兵/冯远征/甄子丹/赵薇/英达/邓超/冯巩/郭德纲/梁家辉/苗圃/宁静/张秋芳/章子怡/沈傲君/刘德华/陈宝国,剧情/历史,,中国大陆 / 香港,汉语普通话 / 英语 / 粤语,2009-09-16(中国大陆),138分钟,The Founding of a Republic,http://www.imdb.com/title/tt1438461,6.1,111784,6.7%,22.1%,50.6%,12.4%,8.1%,8% 历史片/9% 剧情片,在抗战结束之后，各阶级、各党派、广大人民群众反战情绪高涨。于是，在民主爱国人士张澜等人的斡旋下，毛泽东（唐国强 饰）代表的共产党与蒋介石（张国立 饰）代表的国民党拉开了重庆谈判的序幕。为了表示诚意，共产党主动放弃了部分占领的解放区，然而，国民党却丝毫没有建立民主政府的意思，反而驱赶民主党派，逐渐走向了军政府独裁统治的灭亡之路。,,49,建党伟业/孔子/赤壁(上)/三国之见龙卸甲/辛亥革命/墨攻/满城尽带黄金甲/新少林寺/花木兰/杜拉拉升职记,26058,中国/历史/2009/史诗/战争/群戏/剧情/特效,1035,144994,10844,3,976,391,
李米的猜想,https://movie.douban.com/subject/3230459/,李米的猜想,李米的猜想,2012,https://img3.doubanio.com/view/photo/photo/public/p499462449.jpg,曹保平,曹保平,周迅/邓超/张涵予/王宝强/王砚辉/王柠,剧情/爱情/犯罪,,中国大陆 / 香港,汉语普通话,2008-09-19(中国大陆),96分钟,爱失偿 / The Equation of Love and Death,http://www.imdb.com/title/tt1299370,7.7,145859,21.0%,45.9%,29.5%,3.2%,0.5%,75% 爱情片/75% 犯罪片,出租车司机李米（周迅 饰）嘴里一直叨叨着神秘的数字，坐她车的乘客都得回答她一个问题：见过这个男人吗？李米的男友方文已经失踪四年，然而在这四年里又一直不停地给她写信告知近况，找不到恋人的李米把他的照片贴在杂志里让人辨认，每天生活在极大的折磨下。,,145,如果·爱/重庆森林/苏州河/霸王别姬/这个杀手不太冷/蓝色大门/天使爱美丽/甜蜜蜜/志明与春娇/贫民窟的百万富翁,27743,周迅/爱情/李米的猜想/中国电影/大陆/邓超/中国/曹保平,2214,196444,20866,9,2363,566,
父爱无言,https://movie.douban.com/subject/26574991/,父爱无言,父爱无言,2012,https://img3.doubanio.com/view/photo/photo/public/movie-default-medium.gif,孙晋亮/杨铭,杨铭威/杨会清,孙贵田/许娣/阿龙/刘淇,,,中国大陆,,,100,,,,,,,,,,,出品单位: 中国电影股份有限公司,,0,,0,,,,,0,0,0,
三傻大闹宝莱坞,https://movie.douban.com/subject/3793023/,三傻大闹宝莱坞,三傻大闹宝莱坞3Idiots,2012,https://img3.doubanio.com/view/photo/photo/public/p579729551.jpg,拉吉库马尔·希拉尼,Vidhu Vinod Chopra/拉吉库马尔·希拉尼/阿西奇·乔希,阿米尔·汗/卡琳娜·卡普尔/马达范/沙尔曼·乔希/奥米·瓦依达/波曼·伊拉妮/Mona Singh/Rajeev Ravindranathan,剧情/喜剧/爱情/歌舞,,印度,印地语 / 乌尔都语 / 英语,2011-12-08(中国大陆)/2009-12-25(印度),171分钟(印度),三个傻瓜(台) / 作死不离3兄弟(港) / 三个白痴 / 三个傻蛋 / 三个呆瓜 / 三生万悟 / 寻找兰彻 / Three Idiots,http://www.imdb.com/title/tt1187043,9.1,551117,66.4%,25.8%,6.6%,0.8%,0.4%,99% 喜剧片/98% 剧情片,本片根据印度畅销书作家奇坦·巴哈特（Chetan Bhagat）的处女作小说《五点人》（Five Point Someone）改编而成。法兰（马德哈万 R Madhavan 饰）、拉杜（沙曼·乔希 Sharman Joshi 饰）与兰乔（阿米尔·汗 Aamir Khan 饰）是皇家工程学院的学生，三人共居一室，结为好友。在以严格著称的学院里，兰乔是个非常与众不同的学生，他不死记硬背，甚至还公然顶撞校长“病毒”（波曼·伊拉尼 Boman Irani 饰），质疑他的教学方法。他不仅鼓动法兰与拉杜去勇敢追寻理想，还劝说校长的二女儿碧雅（卡琳娜·卡普 Kareena Kapoor 饰）离开满眼铜臭的未婚夫。兰乔的特立独行引起了模范学生“消音器”（奥米·维嘉 Omi Vaidya 饰）的不满，他约定十年后再与兰乔一决高下，看哪种生活方式更能取得成功。,,555,飞屋环游记/疯狂原始人/肖申克的救赎/阿甘正传/楚门的世界/幸福终点站/当幸福来敲门/大话西游之大圣娶亲/天使爱美丽/触不可及,163397,励志/印度/喜剧/人生/搞笑/宝莱坞/经典/剧情,11811,700947,42637,25,3085,355,
深海之战,https://movie.douban.com/subject/4861402/,深海之战,深海之战7광구,2012,https://img3.doubanio.com/view/photo/photo/public/p1259589256.jpg,金志勋,尹齐均,河智苑/安圣基/吴智昊/宋诗曦/车艺莲/朴哲民/朴政学/李瀚伟,动作/科幻/悬疑/惊悚,http://www.2011sector7.co.kr/,韩国,韩语,2011-12-06(中国大陆)/2011-08-04(韩国),100分钟,7号禁地(台) / 7号异煞(港) / 第七矿区 / 칠광구 / Sector 7,http://www.imdb.com/title/tt1934381,5.2,6507,2.4%,9.2%,43.1%,34.2%,11.1%,10% 科幻片/7% 惊悚片,济州岛最南端的海域上，石油勘探船“月食号”深入海底2500米下的第七矿区石油开发区进行石油勘探。船员们都雄心勃勃，斗志昂扬，梦想着开发巨大的油田，报效国家。然而，无数次的勘探作业都以失败告终。因此，总部下达了撤离矿区的命令。总部派来船长郑万（安圣基 饰）劝说大家撤离。因为父亲曾经葬身这片海底，设备管理员俊海（河智苑 饰）不愿辜负父亲所望就此离去。她坚信这片海底藏有石油，因此拒绝听从撤离命令。本部发出最后通牒，所有船员必须在一个月内整理撤退。当俊海和船员们正在进行最后一次石油探测尝试时，突然，与本部联系的信号中断了。惊恐之中，船员们感觉到有什么东西正潜伏在这片大海中，怪异恐怖的氛围笼罩了“月食号”。接着，船上的人一个接着一个离奇地死去……,,258,牛仔和外星人/生化危机5：惩罚/至暗之时/女巫季节/天际浩劫/食人鱼3DD/全城戒备/驱魔者/龙之战/星河战队2：联邦英雄,2712,韩国电影/河智苑/韩国/科幻/惊悚/2011/动作/电影,126,7887,988,0,97,8,
大明宫传奇,https://movie.douban.com/subject/5308203/,大明宫传奇,大明宫传奇,2012,https://img3.doubanio.com/view/photo/photo/public/p750358690.jpg,金铁木,梅峰,朱一龙/刘雨欣/阿帕尔江/李若斯,剧情/短片/历史,,中国大陆,汉语普通话,2010-10-01(中国大陆),35分钟,Legend of the Daming Palace,http://www.imdb.com/title/tt2497704,6.8,451,15.6%,27.2%,42.5%,10.2%,4.4%,,在中亚的某个考古现场，出土了一幅精美的古代宫廷壁画。壁画中描绘的是唐朝的骑士和一队侍从，由此揭开了一段传奇。,,30,大明宫/中国是如何愚弄世界的/西湖/敦煌/玄奘大师/昆曲六百年/极限乔丹/爱情和蛋/寻情历险记/世界遗产在中国,226,纪录片/历史/3D/金铁木/短片/中国/中国电影/国产电影,,542,378,0,14,2,
智取威虎山,https://movie.douban.com/subject/10807909/,智取威虎山,智取威虎山,2012,https://img3.doubanio.com/view/photo/photo/public/p2215164906.jpg,徐克,黄建新/李杨/徐克/吴兵/董哲/林启安,张涵予/梁家辉/林更新/余男/佟丽娅/韩庚/陈晓/谢苗/吴旭东/杜奕衡/海一天/张立/释彦能/孙蛟龙/程思寒/元武/肖轶/王尧/杨一威,动作/战争/冒险,,中国大陆 / 香港,汉语普通话 / 英语,2014-12-23(中国大陆),141分钟,智取威虎山3D / 林海雪原3D / The Taking of Tiger Mountain / Tracks in The Snowy Forest,http://www.imdb.com/title/tt3950078,7.7,182616,21.2%,49.0%,25.6%,3.2%,1.1%,85% 动作片/57% 战争片,1947年冬，为了从土匪手中夺取控制东北九岭上万先遣军的分布图，东北民主联军203小分队队长少剑波（林更新 饰）委派侦查员杨子荣（张涵予 饰）卧底潜入最大的土匪山头“威虎山”。杨子荣凭借自己的机智应变获得了匪首座山雕（梁家辉 饰）和座下八大金刚的赏识，被封为威虎山“老九”。座山雕天生多疑，多次派人试探杨子荣，杨子荣一面与土匪多方周旋，一面涉险为山下战友传出情报。一波未平一波又起，被203小分队生擒的土匪联络副官栾平（杜奕衡 饰）趁乱逃脱，知道杨子荣卧底详情的他竟出现在威虎寨中与杨子荣当面对质，杨子荣腹背受敌陷入全面危机......,16,913,速度与激情7/X战警：逆转未来/美国队长2/明日边缘/王牌特工：特工学院/碟中谍5：神秘国度/解救吾先生/盗梦空间/让子弹飞/绣春刀,79439,动作/战争/历史/中国大陆/革命/2014/剧情/3D,2359,206260,14151,184,1117,43,
倾城之泪,https://movie.douban.com/subject/20513059/,倾城之泪,被偷走的那五年,2012,https://img3.doubanio.com/view/photo/photo/public/p2089491965.jpg,黄真真,黄真真/侯颖桁/郑善瑜,白百何/张孝全/范玮琪/安心亚/伍思凯/林暐恒/谢君豪/戴君竹,爱情,,中国大陆,汉语普通话,2013-08-29(中国大陆)/2013-09-12(香港)/2013-09-13(台湾),111分钟,被偷走的5年 / 被偷走的时光 / 最后一次说爱你 / 倾城之泪2 / 悲伤成河 / The Stolen Years,http://www.imdb.com/title/tt3175936,5.8,90139,5.5%,17.1%,46.3%,23.7%,7.3%,14% 爱情片,浪漫美好的蜜月之旅，突然以一场车祸戛然而止。曾经沉浸在无上幸福中的何蔓（白百何 饰）从昏迷中醒来，却从姐姐何琪（戴君竹 饰）那里得知自己已经和深爱的老公谢宇（张孝全 饰）离婚的消息。原来她不久前刚刚出了一场车祸，导致忘记了过去五年间发生过的所有事情，最后的记忆只停留在2007年蜜月旅行的梦幻时刻。五年的时间，身边的人和整个世界都发生了太多太多的事情，她痛哭流涕，找到已有新女友的谢宇渴望找回往昔的记忆。,22,225,分手合约/整容日记/一夜惊喜/小时代2：青木时代/我想和你好好的/闺蜜/一生一世/同桌的妳/匆匆那年/等风来,40513,爱情/白百何/张孝全/2013/青春/中国电影/中国/黄真真,775,108485,10642,6,751,18,
